,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.KES.price,quote.KES.volume_24h,quote.KES.volume_change_24h,quote.KES.percent_change_1h,quote.KES.percent_change_24h,quote.KES.percent_change_7d,quote.KES.percent_change_30d,quote.KES.percent_change_60d,quote.KES.percent_change_90d,quote.KES.market_cap,quote.KES.market_cap_dominance,quote.KES.fully_diluted_market_cap,quote.KES.tvl,quote.KES.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
12,6636,Polkadot,DOT,polkadot-new,586,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1229376546.6874495,1356435903.9926293,True,,13,,,,2023-09-17T09:48:00.000Z,601.6590288279846,9713879891.636774,-34.5235,0.0272541,-1.26422673,-1.18198373,-7.95311917,-20.45586384,-8.76238677,739665499143.8723,0.4806,816111908663.8263,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
13,3890,Polygon,MATIC,polygon,939,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,14,,,,2023-09-17T09:48:00.000Z,76.12504276973836,25117339555.435234,-13.6924,0.10465487,-0.88377038,-0.89812418,-9.230765,-29.4872492,-12.32709668,709444981490.569,0.4609,761250427697.8335,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
14,2,Litecoin,LTC,litecoin,999,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73662726.72743528,84000000.0,False,,15,,,,2023-09-17T09:48:00.000Z,9335.331684759474,32592850157.387962,-23.7156,0.308829,-1.73842916,4.30751206,-1.69693911,-30.89009057,-16.85447832,687665986804.4052,0.4468,784167861519.2948,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
15,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1373,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,162974.76175269,162974.76175269,False,,16,,,,2023-09-17T09:48:00.000Z,3863238.2440226744,15946788612.09191,-44.1725,0.05508081,-0.03642119,2.75879819,0.09709797,-11.48844088,0.61785114,629610332413.476,0.4091,629610332413.3785,,2023-09-17T09:49:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-09-17 12:50:10.274183
16,5994,Shiba Inu,SHIB,shiba-inu,659,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,17,,,,2023-09-17T09:48:00.000Z,0.0010620392188302919,8660912944.741676,-18.8761,-0.0430835,-2.17016938,-1.51576174,-12.97446961,-5.47769448,1.26930359,625909536835.0667,0.4067,626166683726.9476,,2023-09-17T09:49:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-09-17 12:50:10.274183
17,1831,Bitcoin Cash,BCH,bitcoin-cash,773,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19506568.75,19506568.75,False,,18,,,,2023-09-17T09:48:00.000Z,30902.382432059505,22266015558.349144,-41.0009,-0.02264761,-1.30682189,12.31458659,14.8419573,-13.62908694,99.18469614,602799447449.761,0.3917,648950031073.2188,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
18,1975,Chainlink,LINK,chainlink,1321,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,19,,,,2023-09-17T09:48:00.000Z,902.7449808741295,13066146278.578072,-30.5348,-0.0163231,-1.17322779,1.58570617,-0.20190694,-9.50930427,21.47862297,502693515926.16046,0.3266,902744980873.9377,,2023-09-17T09:49:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-09-17 12:50:10.274183
19,3957,UNUS SED LEO,LEO,unus-sed-leo,29,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,929286395.9,985239504.0,False,,20,,,,2023-09-17T09:48:00.000Z,536.8507260399215,86288994.27181937,-3.128,1.52447852,1.06065295,-3.79261521,-5.64984758,-7.50819992,4.91582476,498888076337.9369,0.3242,528926543045.2413,,2023-09-17T09:49:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2023-09-17 12:50:10.274183
0,1,Bitcoin,BTC,bitcoin,10469,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19488087.0,19488087.0,False,,1,,,,2023-09-17T09:53:00.000Z,3866112.368561552,954893226129.7292,-41.69,0.07648885,0.07474375,2.86650509,0.36914308,-11.49646732,0.69850266,75343134190303.58,48.9501,81188359739793.14,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
1,1027,Ethereum,ETH,ethereum,7394,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120224406.72279915,120224406.72279915,True,,2,,,,2023-09-17T09:53:00.000Z,237687.216305094,390379735611.26,-38.0494,0.05752159,-0.19685718,0.57775453,-3.05319447,-14.49031541,-5.18935324,28575804565873.562,18.562,28575804565873.164,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
2,825,Tether USDt,USDT,tether,62379,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83041923535.66393,85437198726.47841,True,,3,,,,2023-09-17T09:53:00.000Z,145.52355489364436,1816653859883.033,-36.2016,-0.00153009,-0.00312067,0.0268711,0.05892942,0.01331039,0.0481631,12084555918116.008,7.8502,12433124878831.547,,2023-09-17T09:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-17 12:55:11.159283
3,1839,BNB,BNB,bnb,1624,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153848317.95479125,153848317.95479125,False,,4,,,,2023-09-17T09:53:00.000Z,31274.883100013594,48259404929.74646,-46.3728,-0.02305728,0.3517872,1.00448609,-1.62984741,-11.22080148,-11.36337261,4811588159169.818,3.1259,4811588159170.03,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
4,52,XRP,XRP,xrp,1086,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53175400720.0,99988428101.0,False,,5,,,,2023-09-17T09:53:00.000Z,72.36428972148916,73158467494.66124,-33.3099,0.09354221,-0.84280416,-0.53959017,-1.85542795,-36.34911754,1.99553268,3848000103758.363,2.4997,7236428972148.708,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
5,3408,USD Coin,USDC,usd-coin,14109,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26164101929.672733,26164101929.672733,False,,6,,,,2023-09-17T09:53:00.000Z,145.49755936433874,226787718879.07816,-38.3779,-0.00396657,-0.01489353,-0.02165011,-0.00322609,0.01171939,-0.01470211,3806812973727.1685,2.4733,3806812973726.894,,2023-09-17T09:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-17 12:55:11.159283
6,74,Dogecoin,DOGE,dogecoin,799,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141041906383.70523,141041906383.70523,True,,7,,,,2023-09-17T09:53:00.000Z,9.055859678166403,20430997675.556553,-17.5115,-0.02115523,-0.26989078,0.4767992,-0.18168868,-9.520995,0.47954072,1277255712951.9167,0.8298,1277255712952.5396,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
7,2010,Cardano,ADA,cardano,934,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35108286535.47,36167977941.125,False,,8,,,,2023-09-17T09:53:00.000Z,36.36840916783694,11595489078.721716,-37.7781,0.16388828,-0.49471044,-0.02984361,-4.80817489,-21.05402508,-3.51361012,1276832529903.633,0.8294,1636578412552.3381,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
8,11419,Toncoin,TON,toncoin,143,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,9,3414166606.0,8346586810.961348,,2023-09-17T09:53:00.000Z,355.68116250447423,11917531819.205849,17.3841,1.26350716,12.02023534,39.0744491,81.99158506,78.48089036,74.72168336,1220659367314.5884,0.7931,1795321485048.3489,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
9,5426,Solana,SOL,solana,525,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,411266547.81527364,557580259.3649158,True,,10,,,,2023-09-17T09:53:00.000Z,2764.5253039298245,17190191228.716167,-42.9644,0.09044252,-1.02753383,3.50881931,-13.68856941,-27.69312405,22.89630989,1136956778095.1892,0.7386,1541444735985.5933,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
10,1958,TRON,TRX,tron,839,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89188300636.23566,89188363624.80313,True,,11,71659659264.0,5993594976.211736,,2023-09-17T09:53:00.000Z,12.168843705094334,20762156729.876026,-24.0139,0.10735693,-0.16169835,6.40804443,14.93838747,4.82619438,19.78511557,1085318490765.3173,0.7051,1085319257263.8618,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
11,4943,Dai,DAI,multi-collateral-dai,2576,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,12,,,,2023-09-17T09:53:00.000Z,145.51231185061548,6994716189.219329,-41.2671,-0.0003363,0.01110569,0.01171193,0.08976135,0.01925562,0.04297484,778183633086.6013,0.5055,778183633086.679,,2023-09-17T09:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-09-17 12:55:11.159283
12,6636,Polkadot,DOT,polkadot-new,586,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1229376546.6874495,1356435903.9926293,True,,13,,,,2023-09-17T09:53:00.000Z,601.8188825671176,9716064482.800257,-34.3472,0.02658941,-1.23572172,-1.13077224,-7.92506143,-20.541135,-8.75420773,739862019581.6627,0.4807,816328740015.145,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
13,3890,Polygon,MATIC,polygon,939,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,14,,,,2023-09-17T09:53:00.000Z,76.15252376819701,25116188462.606552,-13.6641,0.09731999,-0.89605617,-0.80538123,-9.19411263,-29.6464796,-12.30337684,709701089805.6975,0.461,761525237682.2311,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
14,2,Litecoin,LTC,litecoin,999,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73662726.72743528,84000000.0,False,,15,,,,2023-09-17T09:53:00.000Z,9338.671710563463,32542351048.316986,-23.8747,0.32183817,-1.7121885,4.39502417,-1.62719437,-30.95186006,-16.82977722,687912022212.4669,0.4469,784448423688.008,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
15,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1373,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,162974.76175269,162974.76175269,False,,16,,,,2023-09-17T09:53:00.000Z,3863512.2490059463,15920446080.919945,-44.5577,0.05403845,-0.04641316,2.76697084,0.12544146,-11.52163677,0.62900126,629654988310.3436,0.409,629654988310.1696,,2023-09-17T09:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-09-17 12:55:11.159283
16,5994,Shiba Inu,SHIB,shiba-inu,659,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,17,,,,2023-09-17T09:53:00.000Z,0.0010621057655247805,8642253117.927385,-19.1294,0.00229063,-2.13082799,-1.48231736,-12.9391938,-5.57837389,1.29557404,625948755924.1425,0.4066,626205918927.9778,,2023-09-17T09:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-09-17 12:55:11.159283
17,1831,Bitcoin Cash,BCH,bitcoin-cash,773,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19506568.75,19506568.75,False,,18,,,,2023-09-17T09:53:00.000Z,30914.422452464696,22229557195.92241,-41.1304,-0.09628758,-1.34919194,12.48684589,14.89709492,-13.67136968,99.20604725,603034306935.5463,0.3918,649202871501.2767,,2023-09-17T09:53:05.000Z,,,,,,2023-09-17 12:55:11.159283
18,1975,Chainlink,LINK,chainlink,1321,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,19,,,,2023-09-17T09:53:00.000Z,903.0283316604979,12953391140.73806,-31.5864,-0.04549898,-1.24419306,1.702983,-0.19717247,-9.59261908,21.51406291,502851299803.1775,0.3266,903028331660.4204,,2023-09-17T09:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-09-17 12:55:11.159283
19,3957,UNUS SED LEO,LEO,unus-sed-leo,29,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,929286395.9,985239504.0,False,,20,,,,2023-09-17T09:53:00.000Z,536.9097250593769,86222245.17661804,-3.1409,1.55264937,1.1583679,-3.80220393,-5.65778624,-7.49104976,4.93725945,498942903324.0883,0.3242,528984671209.78815,,2023-09-17T09:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2023-09-17 12:55:11.159283
0,1,Bitcoin,BTC,bitcoin,10469,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19488087.0,19488087.0,False,,1,,,,2023-09-17T09:58:00.000Z,3867290.07959049,957190442056.1823,-41.5055,0.09554855,0.12602461,2.92400039,0.5694109,-11.44612473,0.71953138,75366085525296.39,48.9467,81213091671400.72,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
1,1027,Ethereum,ETH,ethereum,7394,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120224406.72279915,120224406.72279915,True,,2,,,,2023-09-17T09:58:00.000Z,237760.50053249442,391398193721.1149,-37.8251,0.10889589,-0.1694047,0.68133182,-2.92855764,-14.45017294,-5.16834438,28584615118634.914,18.5567,28584615118635.35,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
2,825,Tether USDt,USDT,tether,62379,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83041923535.66393,85437198726.47841,True,,3,,,,2023-09-17T09:58:00.000Z,145.52272311773092,1819040517943.6812,-36.0698,-0.00231012,0.00099529,0.02842877,0.04669466,0.00266722,0.05159201,12084486845844.205,7.8455,12433053814227.248,,2023-09-17T09:59:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-17 13:00:12.302854
3,1839,BNB,BNB,bnb,1624,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153848317.95479125,153848317.95479125,False,,4,,,,2023-09-17T09:58:00.000Z,31290.082291671115,48220206146.93037,-46.5238,0.014628,0.38972247,1.09128093,-1.42991072,-11.15091629,-11.34717437,4813926529240.601,3.1258,4813926529240.602,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
4,52,XRP,XRP,xrp,1086,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53175400720.0,99988428101.0,False,,5,,,,2023-09-17T09:58:00.000Z,72.3832107917336,73152975530.17206,-33.2447,0.10899301,-0.79362048,-0.47838975,-1.37457924,-36.58194368,1.94164357,3849006239250.663,2.4988,7238321079173.152,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
5,3408,USD Coin,USDC,usd-coin,14109,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26164101929.672733,26164101929.672733,False,,6,,,,2023-09-17T09:58:00.000Z,145.502522464978,227290740558.84918,-38.1916,-0.00394901,-0.00485579,-0.01045146,-0.00809231,0.00592613,-0.00437385,3806942828798.181,2.4724,3806942828797.7695,,2023-09-17T09:59:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-17 13:00:12.302854
6,2010,Cardano,ADA,cardano,934,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35108286535.47,36167977941.125,False,,7,,,,2023-09-17T09:58:00.000Z,36.401985007935366,11607820469.284399,-37.6877,0.26220963,-0.37897571,0.11241706,-4.64529117,-20.92771459,-3.39979454,1278011320118.4783,0.8297,1638089325357.6663,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
7,74,Dogecoin,DOGE,dogecoin,799,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141041906383.70523,141041906383.70523,True,,8,,,,2023-09-17T09:58:00.000Z,9.060426733080522,20446026862.108437,-17.5445,0.00908002,-0.1839805,0.56941634,-0.04573019,-9.47159425,0.5624797,1277899859083.5635,0.8298,1277899859083.8184,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
8,11419,Toncoin,TON,toncoin,143,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,9,3414166606.0,8363341025.793442,,2023-09-17T09:58:00.000Z,356.39512603750825,11931476032.183207,17.506,1.46681455,12.32134871,39.3209009,82.40962661,78.76888644,75.10219124,1223109613114.457,0.7944,1798925257768.0273,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
